paper_id,author,year,genus,species,genus_species,annual_perennial,growth_form,habitat_type,sample_country,sample_continent,sites_sampled,strain_source,num_nodules,num_plants,genbank,genetic_region,strain_richness,compares_homeaway,proportion_novel_strains,proportion_familiar_strains,compares_natinv,proportion_overlapping_strains,num_spp_compared,notes
114,Han et al,2008,Halimodendron,halodendron,Halimodendron_halodendron,perennial,woody,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,0,999,999,
114,Han et al,2008,Halimodendron,halodendron,Halimodendron_halodendron,perennial,woody,,China,AS,1,field nodules,1,999,1,nodD,1,0,999,999,0,999,999,
114,Han et al,2008,Halimodendron,halodendron,Halimodendron_halodendron,perennial,woody,,China,AS,1,field nodules,1,999,1,nifH,1,0,999,999,0,999,999,
114,Han et al,2008,Halimodendron,halodendron,Halimodendron_halodendron,perennial,woody,,China,AS,1,field nodules,1,999,1,atpD,1,0,999,999,0,999,999,
114,Han et al,2008,Halimodendron,halodendron,Halimodendron_halodendron,perennial,woody,,China,AS,1,field nodules,1,999,1,recA,1,0,999,999,0,999,999,
114,Han et al,2008,Halimodendron,halodendron,Halimodendron_halodendron,perennial,woody,,China,AS,1,field nodules,1,999,1,glnII,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,IGS,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,0,SDS-PAGE,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,0,BOX-PCR,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,0,nodD,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,0,nifH,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,atpD,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,recA,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,glnII,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,IGS,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,5,999,0,IGS-RFLP,4,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,5,999,0,SDS-PAGE,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,5,999,0,BOX-PCR,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,16S,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,nodD,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,nifH,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,atpD,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,recA,1,0,999,999,0,999,999,
114,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,glnII,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,IGS,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,2,999,0,IGS-RFLP,2,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,2,999,0,SDS-PAGE,2,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,2,999,0,BOX-PCR,2,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,16S,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,nodD,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,nifH,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,atpD,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,recA,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,0,glnII,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,meinshausenii,Oxytropis_meinshausenii,perennial,herb,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,meinshausenii,Oxytropis_meinshausenii,perennial,herb,,China,AS,1,field nodules,1,999,0,SDS-PAGE,1,0,999,999,0,999,999,
114,Han et al,2008,Oxytropis,meinshausenii,Oxytropis_meinshausenii,perennial,herb,,China,AS,1,field nodules,1,999,0,BOX-PCR,1,0,999,999,0,999,999,
114,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,0,999,999,
114,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,1,999,0,SDS-PAGE,1,0,999,999,0,999,999,
114,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,1,999,0,BOX-PCR,1,0,999,999,0,999,999,
114,Han et al,2008,Sophora,alopecuroides,Sophora_alopecuroides,perennial,woody,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,0,999,999,
114,Han et al,2008,Sophora,alopecuroides,Sophora_alopecuroides,perennial,woody,,China,AS,1,field nodules,1,999,0,SDS-PAGE,1,0,999,999,0,999,999,
114,Han et al,2008,Sophora,alopecuroides,Sophora_alopecuroides,perennial,woody,,China,AS,1,field nodules,1,999,0,BOX-PCR,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,1,IGS,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,7,999,0,IGS-RFLP,2,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,7,999,0,SDS-PAGE,3,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,7,999,0,BOX-PCR,4,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,1,16S,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,0,nodD,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,0,nifH,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,1,atpD,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,1,recA,1,0,999,999,0,999,999,
114,Han et al,2008,Vicia,hirsuta,Vicia_hirsuta,perennial,herb,,China,AS,1,field nodules,2,999,1,glnII,1,0,999,999,0,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,3,999,0,BOX-PCR,2,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,3,999,0,SDS-PAGE,3,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,3,999,0,IGS-RFLP,1,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,1,999,1,IGS,1,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,1,999,1,atpD,1,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,1,999,1,recA,1,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
115,Han et al,2008,Astragalus,filicaulis,Astragalus_filicaulis,annual,herb,,China,AS,1,field nodules,1,999,1,nifH,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,11,999,0,BOX-PCR,8,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,11,999,0,SDS-PAGE,9,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,11,999,0,IGS-RFLP,4,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,IGS,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,atpD,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,recA,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,frondosus,Lotus_frondosus,perennial,herb,,China,AS,1,field nodules,1,999,1,nifH,1,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,BOX-PCR,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,SDS-PAGE,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,0,IGS-RFLP,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,1,16S,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,1,IGS,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,1,atpD,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,1,recA,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,1,nodC,2,0,999,999,1,999,999,
115,Han et al,2008,Lotus,tenuis,Lotus_tenuis,perennial,herb,,China,AS,1,field nodules,2,999,1,nifH,2,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,3,999,0,BOX-PCR,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,3,999,0,SDS-PAGE,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,3,999,0,IGS-RFLP,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,IGS,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,atpD,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,recA,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
115,Han et al,2008,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,nifH,1,0,999,999,1,999,999,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,5,999,0,BOX-PCR,3,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,5,999,0,SDS-PAGE,2,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,5,999,0,IGS-RFLP,2,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,3,999,1,16S,2,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,3,999,1,IGS,2,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,3,999,1,atpD,2,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,3,999,1,recA,3,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,3,999,1,nodC,2,0,999,999,1,1,1,
115,Han et al,2008,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,China,AS,1,field nodules,3,999,1,nifH,2,0,999,999,1,1,1,
116,Hassen et al,2012,Aspalathus,linearis,Aspalathus_linearis,perennial,woody,,South_Africa,AF,1,Soil trapping,32,999,1,16S,11,0,999,999,0,999,999,
117,Haukka et al,1994,Acacia,senegal,Acacia_senegal,perennial,woody,,Kenya_Sudan,AF,2,field nodules,42,999,0,PFGE,3,0,999,999,0,999,999,
117,Haukka et al,1994,Prosopis,chilensis,Prosopis_chilensis,perennial,woody,,Kenya_Sudan,AF,2,field nodules,42,999,0,PFGE,3,0,999,999,0,999,999,
118,Hoque et al,2011,Acacia,salicina,Acacia_salicina,perennial,woody,,Australia,AU,1,Soil trapping,38,999,1,16S,6,0,999,999,0,999,999,
118,Hoque et al,2011,Acacia,salicina,Acacia_salicina,perennial,woody,,Australia,AU,1,Soil trapping,1316,999,0,PCR_RFLP,119,0,999,999,0,999,999,
118,Hoque et al,2011,Acacia,stenophylla,Acacia_stenophylla,perennial,woody,,Australia,AU,1,Soil trapping,26,999,1,16S,6,0,999,999,0,999,999,
118,Hoque et al,2011,Acacia,stenophylla,Acacia_stenophylla,perennial,woody,,Australia,AU,1,Soil trapping,1316,999,0,PCR_RFLP,119,0,999,999,0,999,999,
119,Hou et al,2009,Astragalus,tatsienensis,Astragalus_tatsienensis,,,,China,AS,1,field nodules,7,999,0,ARDRA,3,0,999,999,1,999,999,
119,Hou et al,2009,Astragalus,tatsienensis,Astragalus_tatsienensis,,,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,1,999,999,
119,Hou et al,2009,Astragalus,tatsienensis,Astragalus_tatsienensis,,,,China,AS,1,field nodules,2,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Astragalus,tatsienensis,Astragalus_tatsienensis,,,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
119,Hou et al,2009,Astragalus,tatsienensis,Astragalus_tatsienensis,,,,China,AS,1,field nodules,1,999,1,ITS,1,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,faba,Vicia_faba,annual,herb,,China,AS,1,field nodules,1,999,0,ARDRA,1,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,faba,Vicia_faba,annual,herb,,China,AS,1,field nodules,2,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,faba,Vicia_faba,annual,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,tibetica,Vicia_tibetica,annual,herb,,China,AS,1,field nodules,6,999,0,ARDRA,2,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,tibetica,Vicia_tibetica,annual,herb,,China,AS,1,field nodules,2,999,1,16S,2,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,tibetica,Vicia_tibetica,annual,herb,,China,AS,1,field nodules,3,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,tibetica,Vicia_tibetica,annual,herb,,China,AS,1,field nodules,3,999,1,nodC,3,0,999,999,1,999,999,
119,Hou et al,2009,Vicia,tibetica,Vicia_tibetica,annual,herb,,China,AS,1,field nodules,3,999,1,ITS,3,0,999,999,1,999,999,
119,Hou et al,2009,Caragana,sinica,Caragana_sinica,perennial,woody,,China,AS,1,field nodules,11,999,0,ARDRA,7,0,999,999,1,999,999,
119,Hou et al,2009,Caragana,sinica,Caragana_sinica,perennial,woody,,China,AS,1,field nodules,5,999,1,16S,5,0,999,999,1,999,999,
119,Hou et al,2009,Caragana,sinica,Caragana_sinica,perennial,woody,,China,AS,1,field nodules,10,999,0,IGS-RFLP,5,0,999,999,1,999,999,
119,Hou et al,2009,Caragana,sinica,Caragana_sinica,perennial,woody,,China,AS,1,field nodules,2,999,1,nodC,2,0,999,999,1,999,999,
119,Hou et al,2009,Caragana,sinica,Caragana_sinica,perennial,woody,,China,AS,1,field nodules,4,999,1,ITS,3,0,999,999,1,999,999,
119,Hou et al,2009,Colutea,nepalensis,Colutea_nepalensis,perennial,woody,,China,AS,1,field nodules,1,999,0,ARDRA,1,0,999,999,1,999,999,
119,Hou et al,2009,Colutea,nepalensis,Colutea_nepalensis,perennial,woody,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,1,999,999,
119,Hou et al,2009,Colutea,nepalensis,Colutea_nepalensis,perennial,woody,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Gueldenstaedtia,himalaica,Gueldenstaedtia_himalaica,perennial,herb,,China,AS,1,field nodules,9,999,0,ARDRA,2,0,999,999,1,999,999,
119,Hou et al,2009,Gueldenstaedtia,himalaica,Gueldenstaedtia_himalaica,perennial,herb,,China,AS,1,field nodules,2,999,1,16S,2,0,999,999,1,999,999,
119,Hou et al,2009,Gueldenstaedtia,himalaica,Gueldenstaedtia_himalaica,perennial,herb,,China,AS,1,field nodules,2,999,0,IGS-RFLP,2,0,999,999,1,999,999,
119,Hou et al,2009,Gueldenstaedtia,himalaica,Gueldenstaedtia_himalaica,perennial,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
119,Hou et al,2009,Gueldenstaedtia,himalaica,Gueldenstaedtia_himalaica,perennial,herb,,China,AS,1,field nodules,4,999,1,ITS,2,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,falcata,Medicago_falcata,perennial,herb,,China,AS,1,field nodules,23,999,0,ARDRA,1,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,falcata,Medicago_falcata,perennial,herb,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,falcata,Medicago_falcata,perennial,herb,,China,AS,1,field nodules,2,999,1,nodC,2,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,lupulina,Medicago_lupulina,perennial,herb,,China,AS,1,field nodules,4,999,0,ARDRA,2,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,lupulina,Medicago_lupulina,perennial,herb,,China,AS,1,field nodules,1,999,1,16S,1,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,lupulina,Medicago_lupulina,perennial,herb,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,lupulina,Medicago_lupulina,perennial,herb,,China,AS,1,field nodules,2,999,1,ITS,2,0,999,999,1,999,999,
119,Hou et al,2009,Medicago,sativa,Medicago_sativa,perennial,herb,,China,AS,1,field nodules,3,999,0,ARDRA,1,0,999,999,1,999,999,
119,Hou et al,2009,Melilotus,alba,Melilotus_alba,perennial,herb,,China,AS,1,field nodules,5,999,0,ARDRA,2,0,999,999,1,999,999,
119,Hou et al,2009,Melilotus,officinalis,Melilotus_officinalis,perennial,herb,,China,AS,1,field nodules,10,999,0,ARDRA,3,0,999,999,1,999,999,
119,Hou et al,2009,Melilotus,officinalis,Melilotus_officinalis,perennial,herb,,China,AS,1,field nodules,2,999,1,16S,2,0,999,999,1,999,999,
119,Hou et al,2009,Melilotus,officinalis,Melilotus_officinalis,perennial,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
119,Hou et al,2009,Melilotus,officinalis,Melilotus_officinalis,perennial,herb,,China,AS,1,field nodules,1,999,1,ITS,1,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,cachemiriana,Oxytropis_cachemiriana,perennial,herb,,China,AS,1,field nodules,20,999,0,ARDRA,7,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,cachemiriana,Oxytropis_cachemiriana,perennial,herb,,China,AS,1,field nodules,5,999,1,16S,5,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,cachemiriana,Oxytropis_cachemiriana,perennial,herb,,China,AS,1,field nodules,7,999,0,IGS-RFLP,5,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,cachemiriana,Oxytropis_cachemiriana,perennial,herb,,China,AS,1,field nodules,4,999,1,nodC,3,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,cachemiriana,Oxytropis_cachemiriana,perennial,herb,,China,AS,1,field nodules,6,999,1,ITS,6,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,6,999,0,ARDRA,2,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,2,999,1,16S,2,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,3,999,0,IGS-RFLP,2,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,1,999,1,nodC,1,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,glabra,Oxytropis_glabra,perennial,herb,,China,AS,1,field nodules,3,999,1,ITS,2,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,ochrocephala,Oxytropis_ochrocephala,perennial,herb,,China,AS,1,field nodules,1,999,0,ARDRA,1,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,ochrocephala,Oxytropis_ochrocephala,perennial,herb,,China,AS,1,field nodules,2,999,1,16S,2,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,ochrocephala,Oxytropis_ochrocephala,perennial,herb,,China,AS,1,field nodules,1,999,0,IGS-RFLP,1,0,999,999,1,999,999,
119,Hou et al,2009,Oxytropis,ochrocephala,Oxytropis_ochrocephala,perennial,herb,,China,AS,1,field nodules,1,999,1,ITS,1,0,999,999,1,999,999,
119,Hou et al,2009,Thermopsis,lanceolata,Thermopsis_lanceolata,perennial,herb,,China,AS,1,field nodules,1,999,0,ARDRA,1,0,999,999,1,999,999,
