paper_id,author,year,journal,clean_name,sample country,paper_plant_status,global_plant_status,Figure 2,Figure 3,Figure 4,Figure 5,title
139,Lafay and Burdon,2007,PLoS ONE,Chamaecrista mimosoides,Australia,Native,Non-Native,X,,,,"Molecular diversity of legume root-nodule bacteria in Kakadu National Park, Northern Territory, Australia"
139,Lafay and Burdon,2007,PLoS ONE,Indigofera colutea,Australia,Native,Non-Native,X,,,,"Molecular diversity of legume root-nodule bacteria in Kakadu National Park, Northern Territory, Australia"
139,Lafay and Burdon,2007,PLoS ONE,Indigofera hirsuta,Australia,Native,Non-Native,X,,,,"Molecular diversity of legume root-nodule bacteria in Kakadu National Park, Northern Territory, Australia"
139,Lafay and Burdon,2007,PLoS ONE,Indigofera linifolia,Australia,Native,Native,X,,,,"Molecular diversity of legume root-nodule bacteria in Kakadu National Park, Northern Territory, Australia"
139,Lafay and Burdon,2007,PLoS ONE,Neptunia gracilis,Australia,Native,Native,X,,,,"Molecular diversity of legume root-nodule bacteria in Kakadu National Park, Northern Territory, Australia"
157,Lin et al,2007,Archives of Microbiology,Kummerowia stipulacea,China,Native,Non-Native,X,,,,Diverse rhizobia that nodulate two species of Kummerowia in China
157,Lin et al,2007,Archives of Microbiology,Kummerowia striata,China,Native,Non-Native,X,,X,,Diverse rhizobia that nodulate two species of Kummerowia in China
159,Liu et al,2007,Archives of Microbiology,Crotalaria pallida,China,Native,Non-Native,X,,,,"Diverse bacteria isolated from root nodules of Trifolium, Crotalaria and Mimosa grown in the sub tropical regiuns of China"
159,Liu et al,2007,Archives of Microbiology,Mimosa pudica,China,Non-Native,Non-Native,X,,,,"Diverse bacteria isolated from root nodules of Trifolium, Crotalaria and Mimosa grown in the sub tropical regiuns of China"
159,Liu et al,2007,Archives of Microbiology,Trifolium repens,China,Non-Native,Non-Native,X,,,,"Diverse bacteria isolated from root nodules of Trifolium, Crotalaria and Mimosa grown in the sub tropical regiuns of China"
163,Lloret et al,2007,Systematic and Applied Microbiology,Acacia angustissima,Mexico,Native,Non-Native,X,,,,Ensifer mexicanus sp. nov. a new species nodulating Acacia angustissima (Mill.) Kuntze in Mexico
174,Martir et al,2007,Canadian Journal of Microbiology,Dalea purpurea,United States,Native,Native,X,,,,The genetic diversity of rhizobia associated with Dalea purpurea Vent. In fragmented grasslands of west-central Minnesota
259,Parker et al,2007,Biological Invasions,Mimosa pigra,Australia,Non-Native,Non-Native,X,,,,Nodule symbiosis of invasive Mimosa pigra in Australia and in ancestral habitats: a comparative analysis
218,Rodriquez-Echeverria et al,2007,Applied and Environmental Microbiology,Acacia longifolia,Portugal,Non-Native,Non-Native,X,,X,,Genetic diversity of rhizobia associated with Acacia longifolia in two stages of invasion of coastal sand dunes
238,Stepkowski et al,2007,Applied and Environmental Microbiology,Cytisus scoparius,Japan,Non-Native,Non-Native,,,X,,Diversification of Lupine Bradyrhizobium strains: evidence from nodulation gene trees
238,Stepkowski et al,2007,Applied and Environmental Microbiology,Lupinus campestris,Mexico,Native,Native,X,,,,Diversification of Lupine Bradyrhizobium strains: evidence from nodulation gene trees
262,van Berkum et al,2007,Applied and Environmental Microbiology,Medicago laciniata,Tunisia,Native,Non-Native,X,,,,Chromosomal and symbiotic relationships of rhizobia nodulating Medicago truncatula and M. laciniata
262,van Berkum et al,2007,Applied and Environmental Microbiology,Medicago truncatula,Tunisia,Native,Non-Native,X,,,,Chromosomal and symbiotic relationships of rhizobia nodulating Medicago truncatula and M. laciniata
269,Wang et al,2007,International Journal of Systematic and Evolutionary Microbiology,Albizia kalkora,China,Native,Native,X,,,,"Mesorhizobium albiziae sp. Nov., a novel bacterium that nodulates Albizia kalkora in a subtropical region of China"
297,Yan et al,2007,FEMS Microbiology Letters,Caragana arborescens,China,Native,Non-Native,X,,X,,Mesorhizobium spp. Are the main microsymbionts of Caragana spp. Grown in Liaoning province of China
297,Yan et al,2007,FEMS Microbiology Letters,Caragana korshinskii,China,Native,Native,X,,,,Mesorhizobium spp. Are the main microsymbionts of Caragana spp. Grown in Liaoning province of China
297,Yan et al,2007,FEMS Microbiology Letters,Caragana microphylla,China,Native,Non-Native,X,,,,Mesorhizobium spp. Are the main microsymbionts of Caragana spp. Grown in Liaoning province of China
297,Yan et al,2007,FEMS Microbiology Letters,Caragana sinica,China,Native,Non-Native,X,,,,Mesorhizobium spp. Are the main microsymbionts of Caragana spp. Grown in Liaoning province of China
293,Zribi et al,2007,Australian Journal of Soil Research,Medicago intertexta,Tunisia,Native,Non-Native,X,,,,Medicago ciliaris growing in Tunisian soils is preferentially nodulated by Sinorhizobium medicae
17,Andam and Parker,2008,Journal of Biogeography,Pterocarpus indicus,Philippines,Native,Non-Native,X,,,,Origins of Bradyrhizobium nodule symbionts from two legume trees in the Philippines
17,Andam and Parker,2008,Journal of Biogeography,Wallaceodendron celebicum,Philippines,Native,Native,X,,,,Origins of Bradyrhizobium nodule symbionts from two legume trees in the Philippines
39,Benata et al,2008,Systematic and Applied Microbiology,Prosopis juliflora,Morocco,Non-Native,Non-Native,X,,,,Diversity of bacteria that nodulate Prosopis juliflora in the eastern area of Morocco
43,Blanco et al,2008,Biology and Fertility of Soils,Sesbania punicea,Uruguay,Native,Non-Native,X,,,,Characterization of rhizobia from Sesbania species native to seasonally wetland areas in Uruguay
43,Blanco et al,2008,Biology and Fertility of Soils,Sesbania virgata,Uruguay,Native,Non-Native,X,,,,Characterization of rhizobia from Sesbania species native to seasonally wetland areas in Uruguay
83,del Villar et al,2008,FEMS Microbiology Letters,Medicago lupulina,Spain,Native,Non-Native,X,,,,Stable low molecular weight RNA profiling showed variations within Sinorhizobium meliloti and Sniorhizobium medicae nodulating different legumes from the alfalfa cross-inoculation group
83,del Villar et al,2008,FEMS Microbiology Letters,Medicago monspeliaca,Spain,Native,Non-Native,X,,,,Stable low molecular weight RNA profiling showed variations within Sinorhizobium meliloti and Sniorhizobium medicae nodulating different legumes from the alfalfa cross-inoculation group
83,del Villar et al,2008,FEMS Microbiology Letters,Medicago sphaerocarpa,Spain,Native,Non-Native,X,,,,Stable low molecular weight RNA profiling showed variations within Sinorhizobium meliloti and Sniorhizobium medicae nodulating different legumes from the alfalfa cross-inoculation group
83,del Villar et al,2008,FEMS Microbiology Letters,Melilotus indicus,Spain,Native,Non-Native,X,,,,Stable low molecular weight RNA profiling showed variations within Sinorhizobium meliloti and Sniorhizobium medicae nodulating different legumes from the alfalfa cross-inoculation group
83,del Villar et al,2008,FEMS Microbiology Letters,Melilotus officinalis,Spain,Native,Non-Native,X,,,,Stable low molecular weight RNA profiling showed variations within Sinorhizobium meliloti and Sniorhizobium medicae nodulating different legumes from the alfalfa cross-inoculation group
94,Fall et al,2008,Letters in Applied Microbiology,Acacia senegal,Senegal,Native,Non-Native,X,,,,Phenotypic and genotypic characteriztics of Acacia senegal (L.) Willd. Root-nodulating bacteria isolated from soils in the dryland part of Senegal
109,Guan et al,2008,International Journal of Systematic and Evolutionary Microbiology,Caragana korshinskii,China,Native,Native,X,,,,"Mesorhizobium caraganae sp. nov., a novel rhizobial species nodulated with Caragana spp. in China"
114,Han et al (a),2008,International Journal of Systematic and Evolutionary Microbiology,Astragalus aksuensis,China,Native,Native,X,,,,"Rhizobium multihospitium sp. nov., isolated from multiple legume species native of Xinjiang, China"
114,Han et al (a),2008,International Journal of Systematic and Evolutionary Microbiology,Caragana jubata,China,Native,Native,X,,,,"Rhizobium multihospitium sp. nov., isolated from multiple legume species native of Xinjiang, China"
114,Han et al (a),2008,International Journal of Systematic and Evolutionary Microbiology,Lotus tenuis,China,Native,Non-Native,X,,X,,"Rhizobium multihospitium sp. nov., isolated from multiple legume species native of Xinjiang, China"
115,Han et al (b),2008,International Journal of Systematic and Evolutionary Microbiology,Astragalus filicaulis,China,Native,Non-Native,X,,,,"Mesorhizobium gobiense sp. nov. and Mesorhizobium tarimense sp. nov., isolated from wild legumes growing in desert soils of Xinjiang, China"
115,Han et al (b),2008,International Journal of Systematic and Evolutionary Microbiology,Lotus frondosus,China,Native,Native,X,,,X,"Mesorhizobium gobiense sp. nov. and Mesorhizobium tarimense sp. nov., isolated from wild legumes growing in desert soils of Xinjiang, China"
115,Han et al (b),2008,International Journal of Systematic and Evolutionary Microbiology,Lotus tenuis,China,Non-Native,Non-Native,,,X,,"Mesorhizobium gobiense sp. nov. and Mesorhizobium tarimense sp. nov., isolated from wild legumes growing in desert soils of Xinjiang, China"
115,Han et al (b),2008,International Journal of Systematic and Evolutionary Microbiology,Oxytropis glabra,China,Native,Non-Native,X,,,,"Mesorhizobium gobiense sp. nov. and Mesorhizobium tarimense sp. nov., isolated from wild legumes growing in desert soils of Xinjiang, China"
115,Han et al (b),2008,International Journal of Systematic and Evolutionary Microbiology,Robinia pseudoacacia,China,Native,Non-Native,X,,,X,"Mesorhizobium gobiense sp. nov. and Mesorhizobium tarimense sp. nov., isolated from wild legumes growing in desert soils of Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Astragalus aksuensis,China,Native,Native,X,,,,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Astragalus filicaulis,China,Native,Non-Native,X,,,,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Caragana jubata,China,Native,Native,X,,,,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Lathyrus gmelinii,China,Native,Non-Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Lathyrus humilis,China,Native,Non-Native,X,,,,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Lathyrus odoratus,China,Native,Non-Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Lathyrus pratensis,China,Native,Non-Native,,,X,,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Lotus frondosus,China,Native,Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Lotus tenuis,China,Native,Non-Native,X,,X,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Oxytropis glabra,China,Native,Non-Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Robinia pseudoacacia,China,Native,Non-Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Sophora alopecuroides,China,Native,Non-Native,X,,,,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Vicia cracca,China,Native,Non-Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
113,Han et al,2008,Systematic and Applied Microbiology,Vicia sativa,China,Non-Native,Non-Native,X,,,X,"Molecular diversity and phylogeny of rhizobia associated with wild legumes native to Xinjiang, China"
171,Mahdhi et al,2008,Progress in Natural Sceince,Retama raetam,Tunisia,Native,Non-Native,X,,,,Characterization of root-nodulating bacteria on Retema raetam in arid Tunisian soils
198,Prin et al,2008,Biological Nitrogen Fixation: Towards Poverty Alleviation through Sustainable Agriculture,Amphimas pterocarpoides,Guinea,Native,Native,X,,,,Nodulated tree legumes and their symbiotic Bradyrhizobium in African and South-African tropical rainforests
198,Prin et al,2008,Biological Nitrogen Fixation: Towards Poverty Alleviation through Sustainable Agriculture,Aubrevillea platycarpa,Guinea,Native,Native,X,,,,Nodulated tree legumes and their symbiotic Bradyrhizobium in African and South-African tropical rainforests
198,Prin et al,2008,Biological Nitrogen Fixation: Towards Poverty Alleviation through Sustainable Agriculture,Chidlowia sanguinea,Guinea,Native,Native,X,,,,Nodulated tree legumes and their symbiotic Bradyrhizobium in African and South-African tropical rainforests
198,Prin et al,2008,Biological Nitrogen Fixation: Towards Poverty Alleviation through Sustainable Agriculture,Tetrapleura tetraptera,Guinea,Native,Native,X,,,,Nodulated tree legumes and their symbiotic Bradyrhizobium in African and South-African tropical rainforests
212,Rincon et al,2008,Microbial Ecology,Ononis tridentata,Spain,Native,Native,X,,,,Diversity of rhizobial bacteria isolated from nodules of the gypsophyte Ononis tridentata L. grwoing in spanish soils
276,Wei et al,2008,Microbiological Research,Astragalus adsurgens,China,Native,Native,X,,,,"Phenotypic and genetic diversity of rhizobia isolated from nodules of the legume genera Astragalus, Lespedeza and Hedysarum in northwestern China"
276,Wei et al,2008,Microbiological Research,Astragalus complanatus,China,Native,Native,X,,,,"Phenotypic and genetic diversity of rhizobia isolated from nodules of the legume genera Astragalus, Lespedeza and Hedysarum in northwestern China"
276,Wei et al,2008,Microbiological Research,Lespedeza cyrtobotrya,China,Native,Native,X,,,,"Phenotypic and genetic diversity of rhizobia isolated from nodules of the legume genera Astragalus, Lespedeza and Hedysarum in northwestern China"
296,Zhao et al,2008,FEMS Microbiology Letters,Astragalus adsurgens,China,Native,Native,X,,,,Diverse genomic species and evidences of symbiotic gene lateral transfer detected among the rhizobia associated with Astragalus species grown in the temperate regions of China
296,Zhao et al,2008,FEMS Microbiology Letters,Astragalus dahuricus,China,Native,Native,X,,,,Diverse genomic species and evidences of symbiotic gene lateral transfer detected among the rhizobia associated with Astragalus species grown in the temperate regions of China
296,Zhao et al,2008,FEMS Microbiology Letters,Astragalus melilotoides,China,Native,Native,X,,,,Diverse genomic species and evidences of symbiotic gene lateral transfer detected among the rhizobia associated with Astragalus species grown in the temperate regions of China
296,Zhao et al,2008,FEMS Microbiology Letters,Astragalus propinquus,China,Native,Native,X,,,,Diverse genomic species and evidences of symbiotic gene lateral transfer detected among the rhizobia associated with Astragalus species grown in the temperate regions of China
296,Zhao et al,2008,FEMS Microbiology Letters,Astragalus scaberrimus,China,Native,Native,X,,,,Diverse genomic species and evidences of symbiotic gene lateral transfer detected among the rhizobia associated with Astragalus species grown in the temperate regions of China
10,Alvarez-Martinez et al,2009,Archives of Microbiology,Vicia sativa,Spain,Native,Non-Native,X,,,,The analysis of core and symbiotic genes of rhizobia nodulating Vicia from diVerent continents reveals their common phylogenetic origin and suggests the distribution of Rhizobium leguminosarum strains together with Vicia seeds
93,Estrella et al,2009,Applied and Environmental Microbiology,Lotus tenuis,Argentina,Non-Native,Non-Native,X,,X,,Genetic diversity and host range of rhizobia nodulating Lotus tenuis in typical soils of the Salado River Basin (Argentina)
96,Farida et al,2009,Systematic and Applied Microbiology,Retama raetam,Algeria,Native,Non-Native,X,,,,Retama species growing in different ecological-climatic areas of northeastern Algeria have a narrow range of rhizobia that form a novel phylogenetic clade within the Bradyrhizobium genus
96,Farida et al,2009,Systematic and Applied Microbiology,Retama sphaerocarpa,Algeria,Native,Native,X,,,,Retama species growing in different ecological-climatic areas of northeastern Algeria have a narrow range of rhizobia that form a novel phylogenetic clade within the Bradyrhizobium genus
97,Florentino et al,2009,Scientia Agricola,Leucaena leucocephala,Brazil,Non-Native,Non-Native,X,,X,X,Sesbania virgata stimulates the occurrence of its microsymbionts of other species
97,Florentino et al,2009,Scientia Agricola,Macroptilium atropurpureum,Brazil,Native,Non-Native,X,,,X,Sesbania virgata stimulates the occurrence of its microsymbionts of other species
97,Florentino et al,2009,Scientia Agricola,Sesbania virgata,Brazil,Native,Non-Native,X,,,X,Sesbania virgata stimulates the occurrence of its microsymbionts of other species
104,Garau et al,2009,Soil Biology and Biochemistry,Rhynchosia ferulifolia,South Africa,Native,Native,X,,,,"Novel strains of nodulating Burkholderia have a role in nitrogen fixation with papilionoid herbaceous legumes adapted to acid, infertile soils"
